종목코드,CMP_KOR,SEC_NM_KOR,BPS,PER,PBR,EPS,DIV,DPS,매출액,영업이익,당기순이익,ROA,ROE,베타,MKT_VAL
035600,KG이니시스,IT,13469.0,6.44,0.86,1808.0,3.43,400.0,2764.0,274.0,187.0,4.6,13.7,0.66,188550.0
382840,원준,IT,6388.0,38.69,3.19,526.0,0.0,0.0,41.0,-25.0,-20.0,5.8,9.4,1.32,180825.0
126700,하이비젼시스템,IT,12989.0,5.15,1.24,3134.0,0.93,150.0,310.0,14.0,41.0,1.1,1.8,1.08,176160.0
101160,월덱스,IT,8700.0,8.49,1.98,2026.0,0.35,60.0,604.0,126.0,103.0,16.8,24.9,1.44,176073.0
088800,에이스테크,IT,1466.0,0.0,3.6,0.0,0.0,0.0,591.0,-44.0,-5.0,-6.0,-31.2,1.49,173163.0
200710,에이디테크놀로지,IT,12300.0,13.61,1.27,1146.0,0.45,70.0,511.0,16.0,49.0,6.9,9.5,1.38,168493.0
131290,티에스이,IT,22550.0,9.9,1.84,4204.0,1.2,500.0,873.0,225.0,225.0,21.1,29.3,1.09,165656.0
042000,카페24,IT,10431.0,0.0,0.99,0.0,0.0,0.0,705.0,-62.0,-82.0,-10.1,-17.8,1.13,164522.0
052400,코나아이,IT,9393.0,4.44,1.7,3594.0,0.0,0.0,681.0,155.0,117.0,5.7,31.9,0.76,163791.0
376300,디어유,IT,5623.0,0.0,4.66,0.0,0.0,0.0,116.0,35.0,48.0,13.3,14.4,3.72,163623.0
036810,에프에스티,IT,10372.0,7.0,1.12,1657.0,1.12,130.0,545.0,-1.0,-20.0,-1.1,0.3,1.16,161522.0
029530,신도리코,IT,99889.0,3.31,0.33,9845.0,4.61,1500.0,870.0,38.0,201.0,7.8,8.5,0.42,160771.0
045390,대아티아이,IT,1476.0,38.45,1.85,71.0,0.0,0.0,260.0,27.0,21.0,3.7,7.2,0.84,159686.0
025320,시노펙스,IT,1222.0,18.04,2.04,138.0,0.0,0.0,615.0,56.0,31.0,7.6,17.2,0.83,157063.0
052710,아모텍,IT,19024.0,0.0,1.13,0.0,0.0,0.0,497.0,-27.0,-7.0,-1.7,-3.8,1.05,155018.0
089030,테크윙,IT,5852.0,11.71,0.97,485.0,4.05,230.0,847.0,224.0,87.0,7.1,16.6,1.22,154883.0
082920,비츠로셀,IT,7827.0,14.57,1.48,796.0,1.29,150.0,333.0,55.0,72.0,10.4,12.8,0.61,152411.0
079370,제우스,IT,24845.0,15.62,0.99,1581.0,0.4,100.0,1135.0,58.0,54.0,2.0,4.3,1.24,151326.0
093320,케이아이엔엑스,IT,25579.0,15.49,1.97,3254.0,0.99,500.0,279.0,69.0,67.0,14.8,18.1,0.81,147571.0
073570,WI,IT,392.0,0.0,7.76,0.0,0.0,0.0,47.0,-6.0,1.0,-7.2,-12.2,1.09,147570.0
377030,맥스트,IT,869.0,0.0,14.44,0.0,0.0,0.0,14.0,-25.0,-25.0,-23.1,-25.4,1.62,147369.0
131390,원익피앤이,IT,8310.0,11.4,1.82,1324.0,0.0,0.0,587.0,-41.0,-15.0,-2.5,-4.8,1.03,143210.0
036200,유니셈,IT,6222.0,5.34,1.11,1297.0,1.73,120.0,610.0,72.0,43.0,8.5,10.8,1.24,142172.0
281820,케이씨텍,IT,18467.0,6.99,0.76,2011.0,1.57,220.0,933.0,175.0,160.0,12.9,15.1,1.34,140690.0
149950,아바텍,IT,10291.0,2766.67,1.61,6.0,0.0,0.0,150.0,-21.0,-19.0,-3.5,-3.8,0.34,139906.0
039440,에스티아이,IT,12994.0,8.39,1.0,1544.0,1.54,200.0,1181.0,114.0,140.0,11.6,18.9,1.04,139399.0
091580,상신이디피,IT,7503.0,10.68,1.89,1330.0,0.7,100.0,719.0,73.0,-15.0,4.7,9.7,0.97,139335.0
064290,인텍플러스,IT,4156.0,7.8,3.46,1847.0,1.39,200.0,310.0,67.0,61.0,19.7,40.0,1.33,137359.0
052420,오성첨단소재,IT,2795.0,0.0,0.84,0.0,0.0,0.0,448.0,69.0,73.0,7.7,11.4,1.11,136787.0
007810,코리아써키트,IT,14860.0,6.7,0.93,2053.0,0.0,0.0,3974.0,331.0,244.0,8.6,17.5,0.93,136410.0
094170,동운아나텍,IT,1255.0,0.0,7.97,0.0,0.2,20.0,111.0,-35.0,-48.0,-20.5,-70.1,1.44,135835.0
033160,엠케이전자,IT,19019.0,6.19,0.52,1594.0,1.52,150.0,2760.0,299.0,94.0,2.8,4.8,1.3,133450.0
031330,에스에이엠티,IT,3185.0,4.41,0.85,614.0,7.39,200.0,6709.0,217.0,152.0,11.1,21.5,1.13,132538.0
109740,디에스케이,IT,5255.0,0.0,1.2,0.0,0.0,0.0,116.0,-32.0,-16.0,-5.1,-4.6,0.65,130011.0
054450,텔레칩스,IT,8453.0,24.15,1.6,559.0,0.89,120.0,325.0,14.0,23.0,4.1,8.3,1.24,129068.0
053610,프로텍,IT,25641.0,4.17,0.79,4829.0,1.99,400.0,575.0,182.0,160.0,18.3,21.0,0.63,128557.0
262260,에이프로,IT,4201.0,0.0,3.9,0.0,0.0,0.0,33.0,-41.0,-26.0,-8.1,-13.2,1.06,127886.0
102120,어보브반도체,IT,6757.0,12.2,1.49,828.0,2.38,240.0,646.0,106.0,86.0,20.4,26.0,1.49,127506.0
122990,와이솔,IT,13195.0,7.18,0.53,979.0,3.56,250.0,872.0,-16.0,60.0,5.2,6.0,1.15,126819.0
053300,한국정보인증,IT,4180.0,12.55,1.11,371.0,2.58,120.0,204.0,31.0,-2.0,1.7,3.0,0.93,126405.0
064240,홈캐스트,IT,2778.0,5.72,1.44,698.0,0.0,0.0,160.0,-1.0,-9.0,1.2,1.3,1.25,125979.0
083450,GST,IT,16558.0,4.54,1.18,4292.0,1.54,300.0,754.0,148.0,126.0,19.9,27.1,1.23,123553.0
035510,신세계 I&C,IT,21018.0,3.85,0.58,3144.0,2.07,250.0,1448.0,120.0,100.0,8.7,11.3,0.81,122791.0
138080,오이솔루션,IT,15007.0,12.52,1.13,1354.0,1.77,300.0,224.0,-6.0,-5.0,-1.6,-2.1,1.13,122453.0
054620,APS홀딩스,IT,10088.0,8.29,0.97,1179.0,1.02,100.0,65.0,-44.0,63.0,1.9,4.1,1.14,121543.0
051370,인터플렉스,IT,7683.0,0.0,1.3,0.0,0.0,0.0,1030.0,69.0,86.0,8.3,14.9,1.29,121303.0
294570,쿠콘,IT,12837.0,35.16,2.03,741.0,0.38,100.0,161.0,52.0,-51.0,-2.4,-3.9,0.79,120929.0
045970,코아시아,IT,4585.0,0.0,1.56,0.0,0.0,0.0,1223.0,-57.0,-97.0,-3.7,-20.1,1.41,120417.0
030530,원익홀딩스,IT,12713.0,2.13,0.24,1430.0,0.0,0.0,2599.0,225.0,355.0,5.4,7.7,1.16,120144.0
033180,KH 필룩스,IT,3088.0,0.0,0.32,0.0,0.0,0.0,478.0,-6.0,-879.0,-0.6,-6.1,0.73,119554.0
317330,덕산테코피아,IT,9481.0,16.12,1.66,977.0,0.0,0.0,296.0,36.0,63.0,6.9,10.3,1.42,118672.0
047310,파워로직스,IT,6165.0,0.0,0.85,0.0,0.0,0.0,2025.0,-43.0,13.0,-1.2,-2.2,0.99,117909.0
004710,한솔테크닉스,IT,8848.0,0.0,0.54,0.0,0.0,0.0,3467.0,143.0,56.0,2.4,1.0,1.01,117813.0
108230,톱텍,IT,8206.0,0.0,0.73,0.0,0.0,0.0,965.0,-27.0,-41.0,-0.5,-0.3,1.36,116351.0
008060,대덕,IT,16976.0,0.0,0.35,0.0,5.03,300.0,4301.0,560.0,573.0,10.5,8.8,0.68,115132.0
192440,슈피겐코리아,IT,63123.0,4.39,0.52,7493.0,2.55,840.0,867.0,65.0,94.0,6.3,7.3,0.72,114530.0
092070,디엔에프,IT,12426.0,11.54,1.01,1083.0,1.6,200.0,359.0,51.0,39.0,7.3,9.7,1.06,114272.0
290670,대보마그네틱,IT,7860.0,81.54,7.14,688.0,0.0,0.0,235.0,45.0,40.0,22.6,29.7,0.86,114128.0
243840,신흥에스이씨,IT,31893.0,12.15,1.35,3546.0,0.77,330.0,1150.0,86.0,83.0,4.9,9.3,0.99,113762.0
079810,디이엔티,IT,1711.0,172.58,6.25,62.0,0.0,0.0,131.0,1.0,5.0,-1.5,-3.7,1.4,113753.0
214180,헥토이노베이션,IT,10397.0,7.01,1.23,1825.0,3.05,390.0,657.0,62.0,59.0,5.1,19.2,0.85,113694.0
259630,엠플러스,IT,4539.0,0.0,3.0,0.0,0.0,0.0,28.0,-61.0,-60.0,-6.3,-24.9,1.13,113588.0
131370,알서포트,IT,1598.0,8.67,2.55,470.0,0.98,40.0,159.0,56.0,36.0,9.8,11.0,1.14,112873.0
077500,유니퀘스트,IT,11339.0,3.45,0.71,2342.0,3.71,300.0,1691.0,88.0,98.0,11.4,20.4,1.36,112868.0
085670,뉴프렉스,IT,2107.0,69.33,3.46,105.0,0.0,0.0,633.0,49.0,60.0,15.6,45.9,1.3,112798.0
053580,웹케시,IT,7329.0,12.93,1.96,1110.0,0.7,100.0,230.0,55.0,29.0,8.4,11.2,0.69,112765.0
234340,헥토파이낸셜,IT,15144.0,9.83,1.54,2375.0,2.01,470.0,305.0,29.0,12.0,2.3,6.7,0.7,112571.0
122640,예스티,IT,4651.0,0.0,1.86,0.0,0.0,0.0,169.0,-28.0,154.0,14.8,38.9,1.21,112557.0
031980,피에스케이홀딩스,IT,12142.0,3.09,0.58,2278.0,5.67,400.0,150.0,34.0,68.0,7.0,8.6,0.89,112491.0
286940,롯데정보통신,IT,28633.0,10.19,0.82,2291.0,3.0,700.0,2372.0,26.0,16.0,1.2,2.8,0.72,111446.0
236200,슈프리마,IT,23578.0,7.6,1.02,3172.0,0.0,0.0,257.0,63.0,73.0,11.2,11.9,0.72,110949.0
114810,한솔아이원스,IT,5407.0,5.42,1.16,1158.0,0.0,0.0,425.0,107.0,74.0,11.9,18.3,0.98,110599.0
073490,이노와이어리스,IT,17602.0,10.53,1.35,2250.0,1.05,250.0,173.0,7.0,20.0,1.5,1.8,1.19,108582.0
061040,알에프텍,IT,6806.0,7.59,0.64,576.0,0.0,0.0,602.0,29.0,42.0,5.8,7.4,1.04,107977.0
083310,엘오티베큠,IT,11468.0,7.42,0.78,1211.0,1.11,100.0,842.0,62.0,64.0,7.7,10.8,1.31,107156.0
039560,다산네트웍스,IT,4962.0,0.0,0.79,0.0,0.0,0.0,1320.0,-240.0,-204.0,24.4,77.4,1.25,107096.0
080220,제주반도체,IT,3477.0,9.97,1.06,368.0,0.0,0.0,484.0,123.0,78.0,25.1,34.4,1.81,106180.0
046440,KG모빌리언스,IT,7727.0,7.08,0.72,785.0,3.96,220.0,703.0,112.0,100.0,7.5,12.5,0.98,105776.0
200230,텔콘RF제약,IT,1067.0,0.0,1.0,0.0,0.0,0.0,61.0,-12.0,-232.0,-43.0,-63.4,1.32,105254.0
029460,케이씨,IT,53833.0,3.46,0.27,4200.0,2.06,300.0,2236.0,307.0,295.0,11.2,13.1,0.99,104522.0
190510,나무가,IT,4157.0,9.32,2.61,1164.0,0.0,0.0,1181.0,76.0,175.0,32.5,70.4,1.13,103875.0
094360,칩스앤미디어,IT,3940.0,26.69,4.4,650.0,0.94,163.0,61.0,19.0,18.0,11.7,14.5,1.33,103701.0
050110,캠시스,IT,1186.0,0.0,1.57,0.0,0.0,0.0,2026.0,42.0,21.0,2.3,6.9,1.09,102985.0
087260,모바일어플라이언스,IT,1347.0,50.71,2.9,77.0,0.0,0.0,77.0,-4.0,18.0,4.7,8.5,1.4,102966.0
119830,아이텍,IT,5840.0,0.0,1.03,0.0,0.0,0.0,171.0,13.0,-1.0,-0.1,0.2,0.89,102767.0
376980,원티드랩,IT,3514.0,38.15,4.4,405.0,0.0,0.0,138.0,40.0,40.0,21.2,29.4,2.77,102073.0
051360,토비스,IT,12127.0,98.17,0.66,82.0,1.24,100.0,672.0,-12.0,-42.0,-2.2,-4.3,0.88,101761.0
083930,아바코,IT,11746.0,12.69,1.02,942.0,2.51,300.0,287.0,-30.0,-2.0,-1.7,-3.0,1.08,101301.0
143160,아이디스,IT,18061.0,8.88,1.1,2246.0,1.5,300.0,716.0,66.0,64.0,9.2,14.3,0.82,100482.0
115160,휴맥스,IT,7434.0,0.0,0.48,0.0,0.0,0.0,1615.0,42.0,149.0,-0.3,3.4,0.95,99694.0
131400,이브이첨단소재,IT,1084.0,0.0,2.03,0.0,0.0,0.0,136.0,-11.0,-108.0,-18.2,-40.9,1.05,99141.0
347860,알체라,IT,1136.0,0.0,8.51,0.0,0.0,0.0,7.0,-61.0,56.0,8.1,30.8,1.12,98944.0
161580,필옵틱스,IT,4481.0,0.0,1.61,0.0,0.0,0.0,920.0,77.0,70.0,5.7,14.2,1.21,98159.0
079940,가비아,IT,7620.0,11.12,1.31,898.0,0.7,70.0,606.0,97.0,88.0,11.2,15.1,0.99,97359.0
078150,HB테크놀러지,IT,2364.0,12.12,0.77,151.0,1.09,20.0,295.0,-1.0,130.0,11.1,17.0,1.4,96850.0
148150,세경하이테크,IT,13303.0,6.84,1.0,1937.0,0.75,100.0,544.0,-32.0,4.0,2.3,3.8,1.23,96808.0
