종목코드,종목명,SEC_NM_KOR,업종명,시장구분,MKT_VAL,ALL_MKT_VAL,PER,PBR,DIV,매출액,영업이익,당기순이익,ROA,ROE,베타
024890,대원화성,경기관련소비재,화학,KOSPI,61989,132591243,0.0,1.66,0.0,398.0,9.0,11.0,0.7,1.4,0.99
024950,삼천리자전거,경기관련소비재,유통,KOSDAQ,60743,132591243,21.92,0.96,1.9,386.0,19.0,1.0,2.3,3.1,0.96
000300,대유플러스,경기관련소비재,전기전자,KOSPI,60318,132591243,0.0,1.16,0.0,1304.0,71.0,49.0,2.9,1.9,1.33
067570,엔브이에이치코리아,경기관련소비재,운송장비·부품,KOSDAQ,59557,132591243,7.0,0.67,2.98,2886.0,104.0,266.0,4.8,20.8,1.04
282690,동아타이어,경기관련소비재,화학,KOSPI,59066,132591243,10.51,0.47,7.91,522.0,61.0,60.0,5.5,6.4,0.45
004060,SG세계물산,경기관련소비재,유통업,KOSPI,57132,132591243,2.48,0.48,0.0,403.0,14.0,-1.0,0.2,0.2,0.77
004830,덕성,경기관련소비재,화학,KOSPI,56699,132591243,15.19,1.08,0.8,325.0,11.0,10.0,5.3,7.7,0.91
006370,대구백화점,경기관련소비재,유통업,KOSPI,56619,132591243,0.0,0.36,0.92,182.0,-29.0,-36.0,-3.7,-7.2,0.72
012860,모베이스전자,경기관련소비재,운송장비·부품,KOSDAQ,56428,132591243,11.07,0.56,0.0,2185.0,50.0,80.0,1.5,6.9,1.0
012200,계양전기,경기관련소비재,기계,KOSPI,55955,132591243,0.0,0.57,1.14,973.0,-33.0,10.0,0.9,1.4,1.24
025620,제이준코스메틱,경기관련소비재,화학,KOSPI,55742,132591243,0.0,1.07,0.0,46.0,-24.0,-21.0,-9.4,-11.3,1.0
241710,코스메카코리아,경기관련소비재,화학,KOSDAQ,55640,132591243,10.59,0.66,0.0,1004.0,31.0,28.0,1.5,2.3,0.66
005800,신영와코루,경기관련소비재,섬유의복,KOSPI,54851,132591243,16.57,0.33,1.26,615.0,30.0,31.0,3.0,3.6,0.49
038110,에코플라스틱,경기관련소비재,운송장비·부품,KOSDAQ,54835,132591243,16.0,0.71,1.84,4781.0,127.0,98.0,3.2,17.0,0.76
020710,시공테크,경기관련소비재,기타서비스,KOSDAQ,54520,132591243,38.01,0.94,0.9,300.0,-4.0,27.0,6.1,8.1,1.18
069920,아이에스이커머스,경기관련소비재,유통,KOSDAQ,54080,132591243,6.15,2.65,0.0,17.0,-26.0,4.0,-5.3,-6.3,0.51
123690,한국화장품,경기관련소비재,유통업,KOSPI,53921,132591243,0.0,5.22,0.0,170.0,-3.0,-3.0,0.5,1.5,0.7
014470,부방,경기관련소비재,금융,KOSDAQ,53921,132591243,0.0,0.75,0.0,838.0,3.0,-11.0,0.7,1.7,0.8
000950,전방,경기관련소비재,섬유의복,KOSPI,53508,132591243,464.29,0.51,0.0,268.0,-12.0,26.0,2.7,6.7,0.41
088390,이녹스,경기관련소비재,운송장비·부품,KOSDAQ,53499,132591243,4.04,1.12,0.0,296.0,106.0,54.0,7.9,11.2,1.28
024900,덕양산업,경기관련소비재,운수장비,KOSPI,53433,132591243,15.34,1.71,0.0,3531.0,27.0,-2.0,0.1,12.3,0.73
006660,삼성공조,경기관련소비재,운수장비,KOSPI,53227,132591243,0.0,0.48,0.61,233.0,17.0,34.0,5.6,6.5,1.1
170030,현대공업,경기관련소비재,운송장비·부품,KOSDAQ,53208,132591243,8.91,0.89,1.79,734.0,40.0,19.0,4.6,6.6,1.03
114840,아이패밀리에스씨,경기관련소비재,화학,KOSDAQ,52943,132591243,22.17,2.33,0.55,218.0,20.0,16.0,13.7,19.9,1.56
016090,대현,경기관련소비재,섬유의복,KOSPI,52572,132591243,5.15,0.45,4.02,731.0,76.0,51.0,8.0,9.8,0.72
053700,삼보모터스,경기관련소비재,운송장비·부품,KOSDAQ,51588,132591243,6.38,0.36,1.08,2946.0,68.0,101.0,3.1,10.3,1.07
078520,에이블씨엔씨,경기관련소비재,화학,KOSPI,50136,132591243,0.0,1.29,0.0,649.0,24.0,6.0,0.1,0.2,0.83
104040,대성파인텍,경기관련소비재,운송장비·부품,KOSDAQ,49581,132591243,58.06,1.01,0.0,71.0,-1.0,-2.0,-1.6,-2.5,1.34
066910,손오공,경기관련소비재,유통,KOSDAQ,49112,132591243,16.47,2.15,0.0,170.0,-30.0,-36.0,-15.5,-33.6,0.83
019010,베뉴지,경기관련소비재,유통,KOSDAQ,48142,132591243,2.19,0.3,1.32,174.0,62.0,-72.0,-5.5,-12.3,0.9
019680,대교,경기관련소비재,서비스업,KOSPI,47798,132591243,0.0,0.49,2.69,1657.0,-81.0,-82.0,-4.9,-7.5,0.72
007720,대명소노시즌,경기관련소비재,유통,KOSDAQ,47417,132591243,0.0,0.62,0.0,437.0,-40.0,-42.0,-12.0,-16.4,0.89
352480,씨앤씨인터내셔널,경기관련소비재,화학,KOSDAQ,47191,132591243,0.0,1.6,0.0,307.0,34.0,44.0,8.6,11.7,0.88
002880,대유에이텍,경기관련소비재,운수장비,KOSPI,47148,132591243,0.0,1.02,0.0,3398.0,-94.0,-178.0,-6.1,-29.5,1.19
217480,에스디생명공학,경기관련소비재,화학,KOSDAQ,47014,132591243,0.0,1.5,0.0,258.0,-94.0,8.0,-8.7,-26.4,1.01
083550,케이엠,경기관련소비재,섬유·의류,KOSDAQ,46668,132591243,9.74,0.58,1.0,406.0,20.0,22.0,3.9,5.4,0.95
377460,위니아에이드,경기관련소비재,운송,KOSDAQ,46162,132591243,3.53,0.89,0.0,1106.0,51.0,38.0,4.0,8.7,0.83015
365900,브이씨,경기관련소비재,기타제조,KOSDAQ,45777,132591243,8.07,1.85,0.0,177.0,34.0,40.0,6.0,10.8,0.76023
005360,모나미,경기관련소비재,유통업,KOSPI,45773,132591243,4.44,0.68,2.72,354.0,12.0,6.0,2.0,3.8,0.9
128540,에코캡,경기관련소비재,운송장비·부품,KOSDAQ,45761,132591243,0.0,2.52,0.0,276.0,-27.0,-11.0,-3.2,-6.5,1.02
067830,세이브존I&C,경기관련소비재,유통업,KOSPI,45555,132591243,14.09,0.23,1.08,312.0,49.0,28.0,1.4,1.7,0.68
008600,윌비스,경기관련소비재,유통업,KOSPI,45334,132591243,0.0,0.53,0.0,726.0,10.0,-2.0,0.2,0.5,1.17
010100,한국프랜지,경기관련소비재,운수장비,KOSPI,45301,132591243,4.26,0.31,3.45,3315.0,79.0,83.0,4.3,11.0,1.28
038530,골드퍼시픽,경기관련소비재,유통,KOSDAQ,45093,132591243,0.0,0.8,0.0,80.0,2.0,-31.0,-14.8,-19.1,1.21
123410,코리아에프티,경기관련소비재,운송장비·부품,KOSDAQ,44601,132591243,13.35,0.56,2.25,1358.0,34.0,-24.0,1.9,6.6,1.3
241690,유니테크노,경기관련소비재,운송장비·부품,KOSDAQ,44476,132591243,13.24,1.39,0.0,233.0,23.0,18.0,5.1,6.9,0.69
265740,엔에프씨,경기관련소비재,화학,KOSDAQ,44373,132591243,15.7,1.72,0.93,80.0,6.0,8.0,3.9,4.9,0.92
066130,하츠,경기관련소비재,일반전기전자,KOSDAQ,44218,132591243,10.59,0.9,1.42,366.0,24.0,14.0,4.8,6.3,1.07
038620,위즈코프,경기관련소비재,유통,KOSDAQ,43322,132591243,0.0,0.87,0.0,103,-,-7,-1.4,-1.4,1.75
007980,태평양물산,경기관련소비재,섬유의복,KOSPI,43315,132591243,0.0,0.48,0.0,2518.0,155.0,-15.0,-1.5,-7.1,0.83
039830,오로라,경기관련소비재,기타서비스,KOSDAQ,43298,132591243,8.88,0.69,1.46,584.0,56.0,16.0,3.9,12.6,0.79
005710,대원산업,경기관련소비재,운송장비·부품,KOSDAQ,43249,132591243,3.48,0.31,2.2,1791.0,111.0,351.0,12.5,17.9,0.85
317870,엔바이오니아,경기관련소비재,기타제조,KOSDAQ,43161,132591243,0.0,3.49,0.0,26.0,-3.0,-1.0,-2.6,-4.8,0.96
021820,세원정공,경기관련소비재,운수장비,KOSPI,42877,132591243,3.26,0.18,0.31,318.0,-5.0,-271.0,-4.5,-2.5,0.0
159910,스킨앤스킨,경기관련소비재,반도체,KOSDAQ,42796,132591243,42.4,1.98,0.0,52.0,-11.0,-10.0,-5.9,-6.7,0.0
013870,지엠비코리아,경기관련소비재,운수장비,KOSPI,42773,132591243,10.7,0.44,1.46,1441.0,25.0,82.0,4.3,8.9,1.2
016450,한세예스24홀딩스,경기관련소비재,섬유의복,KOSPI,42332,132591243,5.43,0.46,4.49,8783.0,661.0,283.0,5.6,17.9,1.11
369370,블리츠웨이,경기관련소비재,기타제조,KOSDAQ,41917,132591243,0.0,5.9,0.0,122.0,3.0,5.0,-1.3,-2.9,0.22
215480,토박스코리아,경기관련소비재,유통,KOSDAQ,41537,132591243,14.59,1.91,0.0,170.0,28.0,21.0,14.9,19.5,1.09
012280,영화금속,경기관련소비재,운수장비,KOSPI,41231,132591243,0.0,1.01,0.0,706.0,-6.0,3.0,-1.7,-6.2,0.39
002070,비비안,경기관련소비재,섬유의복,KOSPI,41134,132591243,0.0,0.51,0.0,705.0,25.0,-58.0,-7.2,-14.9,1.0
016740,두올,경기관련소비재,운수장비,KOSPI,41102,132591243,5.74,0.47,2.83,1412.0,35.0,6.0,1.1,2.5,1.49
024910,경창산업,경기관련소비재,운송장비·부품,KOSDAQ,41070,132591243,19.66,0.93,0.0,1507.0,39.0,100.0,5.0,24.8,0.75
065150,엠피대산,경기관련소비재,유통,KOSDAQ,40466,132591243,4.57,1.47,0.0,396.0,-23.0,-17.0,-9.7,-16.6,0.57
031510,오스템,경기관련소비재,운송장비·부품,KOSDAQ,40215,132591243,0.0,0.47,1.04,262.0,9.0,2.0,-2.9,-5.4,1.13
025440,대성엘텍,경기관련소비재,일반전기전자,KOSDAQ,40174,132591243,0.0,2.35,0.0,917.0,-26.0,-30.0,-4.2,-15.8,1.27
101330,모베이스,경기관련소비재,IT부품,KOSDAQ,40171,132591243,12.47,0.26,0.0,3205.0,91.0,97.0,2.2,5.3,0.68
023000,삼원강재,경기관련소비재,운수장비,KOSPI,39812,132591243,12.12,0.49,3.9,918.0,37.0,24.0,4.1,5.1,1.06
045520,크린앤사이언스,경기관련소비재,기계·장비,KOSDAQ,39696,132591243,0.0,1.39,1.52,198.0,-44.0,-34.0,-8.7,-23.9,0.88
013520,화승코퍼레이션,경기관련소비재,운수장비,KOSPI,38815,132591243,0.0,0.51,1.52,3926.0,110.0,66.0,0.5,-4.6,1.25
005030,부산주공,경기관련소비재,운수장비,KOSPI,38784,132591243,0.0,2.21,0.0,573.0,-35.0,-63.0,-6.0,-71.7,0.54
018700,바른손,경기관련소비재,유통,KOSDAQ,38590,132591243,4.79,1.23,0.0,153.0,-13.0,-66.0,-20.8,-24.6,0.61
378850,화승알앤에이,경기관련소비재,운수장비,KOSPI,38120,132591243,14.87,1.4,0.56,1630.0,1.0,38.0,0.4,2.7,1.04
023810,인팩,경기관련소비재,운수장비,KOSPI,37877,132591243,25.26,0.77,2.33,1201.0,40.0,33.0,3.6,9.6,1.47
011300,성안,경기관련소비재,섬유의복,KOSPI,37780,132591243,2.51,1.51,0.0,170.0,-6.0,22.0,-4.7,-7.0,0.33
002920,유성기업,경기관련소비재,운수장비,KOSPI,37582,132591243,9.13,0.27,4.23,733.0,42.0,58.0,4.4,4.9,1.02
053270,구영테크,경기관련소비재,운송장비·부품,KOSDAQ,36931,132591243,25.04,1.03,0.94,675.0,16.0,-9.0,0.5,1.4,1.28
126640,화신정공,경기관련소비재,운송장비·부품,KOSDAQ,36709,132591243,13.38,0.62,1.72,738.0,22.0,19.0,3.9,6.1,1.07
057030,YBM넷,경기관련소비재,기타서비스,KOSDAQ,36689,132591243,27.91,1.66,2.27,146.0,9.0,8.0,4.4,8.3,1.18
065060,지엔코,경기관련소비재,섬유·의류,KOSDAQ,36383,132591243,0.0,0.99,0.0,414.0,-6.0,-1.0,-1.6,0.8,0.61
204020,그리티,경기관련소비재,섬유·의류,KOSDAQ,36374,132591243,0.0,0.92,0.0,438.0,23.0,20.0,4.8,6.6,0.96
046070,코다코,경기관련소비재,운송장비·부품,KOSDAQ,35945,132591243,6.79,1.96,0.0,779.0,-3.0,10.0,0.6,8.4,0.9
113810,디젠스,경기관련소비재,운송장비·부품,KOSDAQ,35917,132591243,14.96,3.32,0.0,148.0,-11.0,-22.0,-0.7,-2.6,0.87
071460,위니아,경기관련소비재,일반전기전자,KOSDAQ,35877,132591243,12.84,1.06,0.0,1821.0,-189.0,-207.0,-12.6,-149.6,0.58
065500,오리엔트정공,경기관련소비재,운송장비·부품,KOSDAQ,35597,132591243,0.0,1.31,0.0,370.0,6.0,29.0,9.7,29.1,0.77
133750,메가엠디,경기관련소비재,기타서비스,KOSDAQ,35530,132591243,11.73,1.17,4.25,211.0,36.0,27.0,8.4,13.7,1.18
047770,코데즈컴바인,경기관련소비재,섬유·의류,KOSDAQ,35345,132591243,13.34,1.69,0.0,114.0,15.0,50.0,13.9,20.6,0.81
256150,한독크린텍,경기관련소비재,기계·장비,KOSDAQ,35304,132591243,17.19,1.56,2.04,156.0,17.0,16.0,10.9,12.4,0.83
093240,형지엘리트,경기관련소비재,섬유의복,KOSPI,35161,132591243,0.0,0.88,0.0,349.0,9.0,56.0,6.7,12.6,1.44
032940,원익,경기관련소비재,유통,KOSDAQ,35051,132591243,2.37,0.31,0.0,301.0,18.0,72.0,7.6,11.1,0.89
019180,티에이치엔,경기관련소비재,전기전자,KOSPI,34474,132591243,3.52,0.7,1.49,1200.0,94.0,86.0,8.5,32.4,1.78
007530,영신금속,경기관련소비재,금속,KOSDAQ,34443,132591243,87.24,1.22,0.0,357.0,9.0,-4.0,0.9,3.0,0.57
053290,NE능률,경기관련소비재,출판·매체복제,KOSDAQ,34110,132591243,19.69,1.05,1.16,145.0,-23.0,-18.0,3.2,4.3,0.8
003350,한국화장품제조,경기관련소비재,화학,KOSPI,34099,132591243,0.0,1.92,0.0,315.0,26.0,19.0,7.0,13.1,0.64
085910,네오티스,경기관련소비재,운송장비·부품,KOSDAQ,33992,132591243,10.52,1.26,4.78,227.0,43.0,27.0,8.8,15.4,0.79
054300,팬스타엔터프라이즈,경기관련소비재,기계·장비,KOSDAQ,33962,132591243,17.73,0.91,0.0,201.0,1.0,1.0,0.8,1.5,1.16
075180,새론오토모티브,경기관련소비재,운수장비,KOSPI,33936,132591243,6.92,0.41,2.77,326.0,-5.0,33.0,3.7,4.2,0.34
252500,세화피앤씨,경기관련소비재,화학,KOSDAQ,33542,132591243,10.29,1.4,1.22,96,-,3,6.2,7.0,1.06
214420,토니모리,경기관련소비재,화학,KOSPI,33523,132591243,0.0,1.14,0.0,345.0,-29.0,-28.0,-4.5,-7.6,0.55
111110,호전실업,경기관련소비재,섬유의복,KOSPI,33179,132591243,5.47,0.62,3.01,1112.0,39.0,28.0,2.3,7.0,1.2
069640,한세엠케이,경기관련소비재,유통업,KOSPI,32771,132591243,0.0,0.72,0.0,488.0,-17.0,-35.0,-9.9,-29.2,0.9
090080,평화산업,경기관련소비재,운수장비,KOSPI,31898,132591243,415.0,3.51,0.0,1284.0,5.0,15.0,0.9,7.8,1.1
026040,제이에스티나,경기관련소비재,기타제조,KOSDAQ,31872,132591243,2.45,0.88,3.68,197.0,12.0,14.0,7.2,9.2,0.9
100220,비상교육,경기관련소비재,서비스업,KOSPI,31680,132591243,12.65,0.38,3.52,441.0,-69.0,-27.0,0.7,0.9,0.81
000040,KR모터스,경기관련소비재,운수장비,KOSPI,31562,132591243,0.0,1.74,0.0,301.0,-8.0,12.0,-2.3,-10.2,0.83
289010,아이스크림에듀,경기관련소비재,출판·매체복제,KOSDAQ,31485,132591243,0.0,0.92,0.0,330.0,32.0,28.0,1.0,1.3,0.81
024940,PN풍년,경기관련소비재,유통,KOSDAQ,30464,132591243,23.86,1.14,0.46,133.0,6.0,6.0,4.5,5.3,0.51
130500,GH신소재,경기관련소비재,섬유·의류,KOSDAQ,30397,132591243,21.22,0.92,0.0,213.0,17.0,15.0,4.9,8.2,0.95
090150,아이윈,경기관련소비재,운송장비·부품,KOSDAQ,30313,132591243,23.66,0.94,5.15,230.0,-3.0,-5.0,-0.3,-1.3,0.51
014100,메디앙스,경기관련소비재,화학,KOSDAQ,30062,132591243,10.21,0.48,0.0,191.0,-1.0,-51.0,-14.6,-21.8,-0.04
018500,동원금속,경기관련소비재,운수장비,KOSPI,30045,132591243,0.0,1.34,0.0,1312.0,60.0,19.0,1.7,11.9,1.02
041650,상신브레이크,경기관련소비재,운수장비,KOSPI,29901,132591243,6.25,0.34,2.53,1203.0,7.0,-4.0,-0.3,-1.0,1.54
217620,디딤,경기관련소비재,숙박·음식,KOSDAQ,29688,132591243,0.0,5.41,0.0,165.0,-5.0,-6.0,-11.5,-77.4,0.68
019770,서연탑메탈,경기관련소비재,기계·장비,KOSDAQ,29627,132591243,15.13,0.82,1.35,403.0,15.0,7.0,4.9,8.6,1.02
001620,케이비아이동국실업,경기관련소비재,운수장비,KOSPI,29412,132591243,0.0,0.32,0.0,1519.0,-74.0,-20.0,-2.9,-9.0,1.03
263020,디케이앤디,경기관련소비재,화학,KOSDAQ,29135,132591243,0.0,1.0,1.44,309.0,37.0,35.0,7.6,15.0,1.27
013000,세우글로벌,경기관련소비재,유통업,KOSPI,29107,132591243,21.37,0.99,0.0,73.0,4.0,8.0,4.2,4.6,1.35
163560,동일고무벨트,경기관련소비재,화학,KOSPI,28982,132591243,15.94,0.47,1.15,1025.0,22.0,30.0,0.5,1.4,0.73
123330,제닉,경기관련소비재,화학,KOSDAQ,28325,132591243,0.0,2.0,0.0,82.0,-5.0,-3.0,-13.6,-29.7,0.68
154040,솔루에타,경기관련소비재,IT부품,KOSDAQ,27921,132591243,6.48,0.88,0.0,377.0,15.0,37.0,2.9,11.5,1.19
123750,알톤스포츠,경기관련소비재,운송장비·부품,KOSDAQ,27407,132591243,10.82,1.9,0.0,196.0,27.0,6.0,6.4,10.6,0.96
082660,코스나인,경기관련소비재,화학,KOSDAQ,27331,132591243,0.0,1.37,0.0,17.0,-24.0,-18.0,-30.9,-68.8,0.55
021650,한국큐빅,경기관련소비재,화학,KOSDAQ,27214,132591243,6.31,0.64,2.4,500.0,9.0,10.0,2.8,5.3,1.29
143210,핸즈코퍼레이션,경기관련소비재,운수장비,KOSPI,27200,132591243,0.0,0.33,0.0,2164.0,-66.0,-213.0,-9.0,-34.5,0.7
080010,이상네트웍스,경기관련소비재,인터넷,KOSDAQ,27097,132591243,8.44,0.52,1.81,187.0,53.0,34.0,6.0,7.5,0.49
227610,아우딘퓨쳐스,경기관련소비재,화학,KOSDAQ,27040,132591243,0.0,2.87,0.0,85.0,-29.0,-38.0,-22.0,-66.6,0.99
086710,선진뷰티사이언스,경기관련소비재,화학,KOSDAQ,26471,132591243,64.44,1.67,0.31,160.0,13.0,14.0,5.5,11.7,0.92
339950,아이비김영,경기관련소비재,기타서비스,KOSDAQ,26469,132591243,18.72,2.71,0.0,204.0,4.0,-2.0,-8.9,-14.0,1.24
212560,네오오토,경기관련소비재,운송장비·부품,KOSDAQ,26436,132591243,8.94,0.66,0.94,404.0,39.0,35.0,7.7,12.4,1.06
032080,아즈텍WB,경기관련소비재,섬유·의류,KOSDAQ,26215,132591243,3.89,0.41,2.34,109.0,3.0,-28.0,-1.2,-1.6,1.45
083660,CSA 코스믹,경기관련소비재,화학,KOSDAQ,26038,132591243,0.0,3.38,0.0,161.0,-15.0,-25.0,-15.4,-51.1,0.26
080470,성창오토텍,경기관련소비재,운송장비·부품,KOSDAQ,25754,132591243,13.92,1.3,0.82,512.0,29.0,11.0,6.0,15.3,1.23
000680,LS네트웍스,경기관련소비재,유통업,KOSPI,25745,132591243,3.63,0.39,0.0,985.0,53.0,58.0,1.9,4.4,1.23
310870,디와이씨,경기관련소비재,운송장비·부품,KOSDAQ,25470,132591243,0.0,0.81,0.0,289,19,-,-0.4,-1.1,0.4
267790,배럴,경기관련소비재,섬유·의류,KOSDAQ,25431,132591243,0.0,1.4,0.0,108.0,-22.0,-21.0,-17.4,-26.2,0.66
004100,태양금속,경기관련소비재,운수장비,KOSPI,25367,132591243,0.0,0.55,0.39,1323,5,-,-0.2,-1.1,0.9
002420,세기상사,경기관련소비재,유통업,KOSPI,25255,132591243,0.0,1.96,0.0,85.0,-4.0,-6.0,-4.3,-10.5,-0.03
093380,풍강,경기관련소비재,금속,KOSDAQ,24958,132591243,8.68,0.59,2.49,216.0,15.0,20.0,5.3,7.0,1.1
004840,DRB동일,경기관련소비재,화학,KOSPI,24807,132591243,0.0,0.24,0.65,1687.0,35.0,40.0,0.4,1.3,0.76
323230,엠에프엠코리아,경기관련소비재,섬유·의류,KOSDAQ,24746,132591243,0.0,0.82,0.0,398.0,-7.0,-15.0,-2.2,-7.5,0.36
071850,캐스텍코리아,경기관련소비재,운송장비·부품,KOSDAQ,24628,132591243,0.0,0.31,0.0,424.0,-33.0,-30.0,-4.0,-10.8,0.97
123700,SJM,경기관련소비재,운수장비,KOSPI,24497,132591243,7.32,0.29,4.49,407,-,31,3.6,4.6,1.15
092780,동양피스톤,경기관련소비재,운수장비,KOSPI,24044,132591243,8.27,0.57,1.25,966.0,14.0,11.0,1.0,2.8,1.17
072470,우리산업홀딩스,경기관련소비재,운송장비·부품,KOSDAQ,23084,132591243,111.92,0.84,0.6,1208.0,-56.0,-41.0,-2.3,-3.4,0.52
051390,YW,경기관련소비재,유통,KOSDAQ,23075,132591243,11.57,0.41,2.81,29.0,6.0,7.0,2.7,3.3,0.76
017370,우신시스템,경기관련소비재,기계,KOSPI,22993,132591243,0.0,0.43,0.0,469.0,-8.0,-7.0,-1.9,-6.7,0.89
001380,SG글로벌,경기관련소비재,운수장비,KOSPI,22824,132591243,0.0,0.52,0.0,154.0,-12.0,-9.0,-1.6,-2.5,1.17
048430,유라테크,경기관련소비재,일반전기전자,KOSDAQ,22637,132591243,27.52,0.63,1.53,449.0,-5.0,-7.0,0.2,0.3,1.31
226340,본느,경기관련소비재,화학,KOSDAQ,22626,132591243,0.0,2.29,0.0,134.0,-1.0,5.0,1.0,3.1,1.24
080530,코디,경기관련소비재,화학,KOSDAQ,21643,132591243,0.0,1.15,0.0,150.0,-6.0,-12.0,-10.8,-20.8,1.0
134060,이퓨쳐,경기관련소비재,출판·매체복제,KOSDAQ,21244,132591243,17.85,1.53,0.0,30.0,6.0,9.0,12.9,15.0,0.48
014990,인디에프,경기관련소비재,섬유의복,KOSPI,21087,132591243,0.0,1.32,0.0,375.0,-6.0,23.0,-11.9,-36.5,0.87
084870,TBH글로벌,경기관련소비재,섬유의복,KOSPI,21008,132591243,0.0,0.75,0.0,582.0,34.0,1.0,3.4,7.0,0.93
122690,서진오토모티브,경기관련소비재,운송장비·부품,KOSDAQ,20929,132591243,17.0,0.84,0.0,5381.0,132.0,92.0,2.4,10.9,0.48
010770,평화홀딩스,경기관련소비재,운수장비,KOSPI,20670,132591243,0.0,0.53,4.46,1738.0,9.0,-11.0,-2.4,-17.0,1.09
001420,태원물산,경기관련소비재,운수장비,KOSPI,20556,132591243,439.09,1.13,1.14,34.0,1.0,1.0,-2.8,-3.3,0.67
064090,에프앤리퍼블릭,경기관련소비재,유통,KOSDAQ,19646,132591243,39.35,2.59,0.0,67.0,-22.0,-38.0,-30.5,-59.5,0.41
033250,체시스,경기관련소비재,운수장비,KOSPI,19581,132591243,0.0,1.01,0.0,83.0,-16.0,-13.0,-6.0,-15.2,1.4
111710,남화산업,경기관련소비재,오락·문화,KOSDAQ,19443,132591243,11.8,1.07,2.54,99.0,58.0,70.0,11.8,13.0,0.72
225590,패션플랫폼,경기관련소비재,섬유·의류,KOSDAQ,19013,132591243,2.76,0.74,0.0,313.0,52.0,46.0,12.0,16.6,0.77
019540,일지테크,경기관련소비재,운송장비·부품,KOSDAQ,18574,132591243,0.0,0.36,0.0,511.0,8.0,-31.0,-2.2,-8.4,1.26
308100,까스텔바작,경기관련소비재,유통,KOSDAQ,18423,132591243,0.0,0.88,0.0,208.0,-27.0,-21.0,-6.5,-11.6,1.1
290120,대유에이피,경기관련소비재,운송장비·부품,KOSDAQ,17563,132591243,8.56,1.11,3.14,549.0,78.0,86.0,12.0,37.3,0.81
088790,진도,경기관련소비재,유통업,KOSPI,16743,132591243,9.56,0.34,1.46,70.0,-13.0,-11.0,1.5,2.0,0.93
145210,다이나믹디자인,경기관련소비재,기계,KOSPI,16362,132591243,0.0,0.56,0.0,141.0,-11.0,4.0,-5.7,-16.4,0.43
234920,자이글,경기관련소비재,일반전기전자,KOSDAQ,16107,132591243,0.0,1.13,0.0,50.0,-5.0,-9.0,-6.4,-8.2,1.04
130740,티피씨글로벌,경기관련소비재,운송장비·부품,KOSDAQ,16079,132591243,0.0,0.51,1.03,222.0,-5.0,34.0,5.4,-1.7,0.72
024120,KB오토시스,경기관련소비재,운송장비·부품,KOSDAQ,15569,132591243,0.0,0.54,2.48,447.0,5.0,7.0,-1.1,-2.0,1.0
161570,THE MIDONG,경기관련소비재,정보기기,KOSDAQ,15520,132591243,0.0,1.04,0.0,18.0,-6.0,-12.0,-12.1,-22.2,0.98
053060,세동,경기관련소비재,운송장비·부품,KOSDAQ,15124,132591243,0.0,1.4,0.0,370.0,9.0,-11.0,11.4,63.0,1.25
011080,형지I&C,경기관련소비재,섬유·의류,KOSDAQ,14026,132591243,0.0,2.43,0.0,206.0,7.0,25.0,7.0,29.9,1.13
025530,SJM홀딩스,경기관련소비재,유통업,KOSPI,12016,132591243,9.49,0.26,5.87,420.0,5.0,41.0,3.5,4.8,0.83
098660,에스티오,경기관련소비재,섬유·의류,KOSDAQ,10767,132591243,106.07,1.23,3.7,215.0,19.0,16.0,3.5,7.2,1.0
020400,대동금속,경기관련소비재,금속,KOSDAQ,9367,132591243,11.77,0.71,0.61,382.0,7.0,6.0,1.0,2.4,0.94
010580,에스엠벡셀,경기관련소비재,운수장비,KOSPI,5533,132591243,0.0,3.1,0.0,348.0,-1.0,-2.0,2.3,5.4,0.0
035290,골드앤에스,경기관련소비재,출판·매체복제,KOSDAQ,1096,132591243,144.05,7.22,0.0,40.0,-6.0,-25.0,-17.7,-31.3,0.0
068270,셀트리온,건강관리,의약품,KOSPI,19955839,115719223,45.11,6.59,0.4,5961.0,1990.0,1840.0,10.8,15.4,1.2
207940,삼성바이오로직스,건강관리,의약품,KOSPI,14697431,115719223,140.5,11.08,0.0,6514.0,1697.0,1520.0,5.1,8.9,0.69
091990,셀트리온헬스케어,건강관리,유통,KOSDAQ,6785905,115719223,71.95,5.22,0.37,5190.0,741.0,391.0,4.1,7.9,1.43
028300,HLB,건강관리,운송장비·부품,KOSDAQ,4585197,115719223,0.0,12.04,0.0,578.0,-136.0,12.0,-4.9,-4.2,1.06
000100,유한양행,건강관리,의약품,KOSPI,2793634,115719223,37.5,1.98,0.71,4830.0,169.0,329.0,4.0,5.2,0.91
128940,한미약품,건강관리,의약품,KOSPI,2157616,115719223,55.08,4.6,0.17,3171.0,316.0,227.0,4.9,9.3,0.81
302440,SK바이오사이언스,건강관리,의약품,KOSPI,2156096,115719223,22.3,5.16,0.0,1383.0,612.0,461.0,7.0,9.0,0.08
