종목코드,종목명,SEC_NM_KOR,업종명,시장구분,MKT_VAL,ALL_MKT_VAL,PER,PBR,DIV
289010,아이스크림에듀,경기관련소비재,출판·매체복제,KOSDAQ,31485,132591243,0.0,0.92,0.0
024940,PN풍년,경기관련소비재,유통,KOSDAQ,30464,132591243,23.86,1.14,0.46
130500,GH신소재,경기관련소비재,섬유·의류,KOSDAQ,30397,132591243,21.22,0.92,0.0
090150,아이윈,경기관련소비재,운송장비·부품,KOSDAQ,30313,132591243,23.66,0.94,5.15
014100,메디앙스,경기관련소비재,화학,KOSDAQ,30062,132591243,10.21,0.48,0.0
018500,동원금속,경기관련소비재,운수장비,KOSPI,30045,132591243,0.0,1.34,0.0
041650,상신브레이크,경기관련소비재,운수장비,KOSPI,29901,132591243,6.25,0.34,2.53
217620,디딤,경기관련소비재,숙박·음식,KOSDAQ,29688,132591243,0.0,5.41,0.0
019770,서연탑메탈,경기관련소비재,기계·장비,KOSDAQ,29627,132591243,15.13,0.82,1.35
001620,케이비아이동국실업,경기관련소비재,운수장비,KOSPI,29412,132591243,0.0,0.32,0.0
263020,디케이앤디,경기관련소비재,화학,KOSDAQ,29135,132591243,0.0,1.0,1.44
013000,세우글로벌,경기관련소비재,유통업,KOSPI,29107,132591243,21.37,0.99,0.0
163560,동일고무벨트,경기관련소비재,화학,KOSPI,28982,132591243,15.94,0.47,1.15
123330,제닉,경기관련소비재,화학,KOSDAQ,28325,132591243,0.0,2.0,0.0
154040,솔루에타,경기관련소비재,IT부품,KOSDAQ,27921,132591243,6.48,0.88,0.0
123750,알톤스포츠,경기관련소비재,운송장비·부품,KOSDAQ,27407,132591243,10.82,1.9,0.0
082660,코스나인,경기관련소비재,화학,KOSDAQ,27331,132591243,0.0,1.37,0.0
021650,한국큐빅,경기관련소비재,화학,KOSDAQ,27214,132591243,6.31,0.64,2.4
143210,핸즈코퍼레이션,경기관련소비재,운수장비,KOSPI,27200,132591243,0.0,0.33,0.0
080010,이상네트웍스,경기관련소비재,인터넷,KOSDAQ,27097,132591243,8.44,0.52,1.81
227610,아우딘퓨쳐스,경기관련소비재,화학,KOSDAQ,27040,132591243,0.0,2.87,0.0
086710,선진뷰티사이언스,경기관련소비재,화학,KOSDAQ,26471,132591243,64.44,1.67,0.31
339950,아이비김영,경기관련소비재,기타서비스,KOSDAQ,26469,132591243,18.72,2.71,0.0
212560,네오오토,경기관련소비재,운송장비·부품,KOSDAQ,26436,132591243,8.94,0.66,0.94
032080,아즈텍WB,경기관련소비재,섬유·의류,KOSDAQ,26215,132591243,3.89,0.41,2.34
083660,CSA 코스믹,경기관련소비재,화학,KOSDAQ,26038,132591243,0.0,3.38,0.0
080470,성창오토텍,경기관련소비재,운송장비·부품,KOSDAQ,25754,132591243,13.92,1.3,0.82
000680,LS네트웍스,경기관련소비재,유통업,KOSPI,25745,132591243,3.63,0.39,0.0
310870,디와이씨,경기관련소비재,운송장비·부품,KOSDAQ,25470,132591243,0.0,0.81,0.0
267790,배럴,경기관련소비재,섬유·의류,KOSDAQ,25431,132591243,0.0,1.4,0.0
004100,태양금속,경기관련소비재,운수장비,KOSPI,25367,132591243,0.0,0.55,0.39
002420,세기상사,경기관련소비재,유통업,KOSPI,25255,132591243,0.0,1.96,0.0
093380,풍강,경기관련소비재,금속,KOSDAQ,24958,132591243,8.68,0.59,2.49
004840,DRB동일,경기관련소비재,화학,KOSPI,24807,132591243,0.0,0.24,0.65
323230,엠에프엠코리아,경기관련소비재,섬유·의류,KOSDAQ,24746,132591243,0.0,0.82,0.0
071850,캐스텍코리아,경기관련소비재,운송장비·부품,KOSDAQ,24628,132591243,0.0,0.31,0.0
123700,SJM,경기관련소비재,운수장비,KOSPI,24497,132591243,7.32,0.29,4.49
092780,동양피스톤,경기관련소비재,운수장비,KOSPI,24044,132591243,8.27,0.57,1.25
072470,우리산업홀딩스,경기관련소비재,운송장비·부품,KOSDAQ,23084,132591243,111.92,0.84,0.6
051390,YW,경기관련소비재,유통,KOSDAQ,23075,132591243,11.57,0.41,2.81
017370,우신시스템,경기관련소비재,기계,KOSPI,22993,132591243,0.0,0.43,0.0
001380,SG글로벌,경기관련소비재,운수장비,KOSPI,22824,132591243,0.0,0.52,0.0
048430,유라테크,경기관련소비재,일반전기전자,KOSDAQ,22637,132591243,27.52,0.63,1.53
226340,본느,경기관련소비재,화학,KOSDAQ,22626,132591243,0.0,2.29,0.0
080530,코디,경기관련소비재,화학,KOSDAQ,21643,132591243,0.0,1.15,0.0
134060,이퓨쳐,경기관련소비재,출판·매체복제,KOSDAQ,21244,132591243,17.85,1.53,0.0
014990,인디에프,경기관련소비재,섬유의복,KOSPI,21087,132591243,0.0,1.32,0.0
084870,TBH글로벌,경기관련소비재,섬유의복,KOSPI,21008,132591243,0.0,0.75,0.0
122690,서진오토모티브,경기관련소비재,운송장비·부품,KOSDAQ,20929,132591243,17.0,0.84,0.0
010770,평화홀딩스,경기관련소비재,운수장비,KOSPI,20670,132591243,0.0,0.53,4.46
001420,태원물산,경기관련소비재,운수장비,KOSPI,20556,132591243,439.09,1.13,1.14
064090,에프앤리퍼블릭,경기관련소비재,유통,KOSDAQ,19646,132591243,39.35,2.59,0.0
033250,체시스,경기관련소비재,운수장비,KOSPI,19581,132591243,0.0,1.01,0.0
111710,남화산업,경기관련소비재,오락·문화,KOSDAQ,19443,132591243,11.8,1.07,2.54
225590,패션플랫폼,경기관련소비재,섬유·의류,KOSDAQ,19013,132591243,2.76,0.74,0.0
019540,일지테크,경기관련소비재,운송장비·부품,KOSDAQ,18574,132591243,0.0,0.36,0.0
308100,까스텔바작,경기관련소비재,유통,KOSDAQ,18423,132591243,0.0,0.88,0.0
290120,대유에이피,경기관련소비재,운송장비·부품,KOSDAQ,17563,132591243,8.56,1.11,3.14
088790,진도,경기관련소비재,유통업,KOSPI,16743,132591243,9.56,0.34,1.46
145210,다이나믹디자인,경기관련소비재,기계,KOSPI,16362,132591243,0.0,0.56,0.0
234920,자이글,경기관련소비재,일반전기전자,KOSDAQ,16107,132591243,0.0,1.13,0.0
130740,티피씨글로벌,경기관련소비재,운송장비·부품,KOSDAQ,16079,132591243,0.0,0.51,1.03
024120,KB오토시스,경기관련소비재,운송장비·부품,KOSDAQ,15569,132591243,0.0,0.54,2.48
161570,THE MIDONG,경기관련소비재,정보기기,KOSDAQ,15520,132591243,0.0,1.04,0.0
053060,세동,경기관련소비재,운송장비·부품,KOSDAQ,15124,132591243,0.0,1.4,0.0
011080,형지I&C,경기관련소비재,섬유·의류,KOSDAQ,14026,132591243,0.0,2.43,0.0
025530,SJM홀딩스,경기관련소비재,유통업,KOSPI,12016,132591243,9.49,0.26,5.87
098660,에스티오,경기관련소비재,섬유·의류,KOSDAQ,10767,132591243,106.07,1.23,3.7
020400,대동금속,경기관련소비재,금속,KOSDAQ,9367,132591243,11.77,0.71,0.61
010580,에스엠벡셀,경기관련소비재,운수장비,KOSPI,5533,132591243,0.0,3.1,0.0
035290,골드앤에스,경기관련소비재,출판·매체복제,KOSDAQ,1096,132591243,144.05,7.22,0.0
068270,셀트리온,건강관리,의약품,KOSPI,19955839,115719223,45.11,6.59,0.4
207940,삼성바이오로직스,건강관리,의약품,KOSPI,14697431,115719223,140.5,11.08,0.0
091990,셀트리온헬스케어,건강관리,유통,KOSDAQ,6785905,115719223,71.95,5.22,0.37
028300,HLB,건강관리,운송장비·부품,KOSDAQ,4585197,115719223,0.0,12.04,0.0
000100,유한양행,건강관리,의약품,KOSPI,2793634,115719223,37.5,1.98,0.71
128940,한미약품,건강관리,의약품,KOSPI,2157616,115719223,55.08,4.6,0.17
302440,SK바이오사이언스,건강관리,의약품,KOSPI,2156096,115719223,22.3,5.16,0.0
196170,알테오젠,건강관리,기타서비스,KOSDAQ,1866924,115719223,0.0,19.16,0.0
048260,오스템임플란트,건강관리,의료·정밀기기,KOSDAQ,1434643,115719223,72.85,8.8,0.22
068760,셀트리온제약,건강관리,제약,KOSDAQ,1256894,115719223,82.3,8.57,0.0
326030,SK바이오팜,건강관리,서비스업,KOSPI,1226699,115719223,85.99,12.55,0.0
007390,네이처셀,건강관리,제약,KOSDAQ,1216727,115719223,0.0,26.65,0.0
137310,에스디바이오센서,건강관리,의료정밀,KOSPI,1205435,115719223,3.05,1.54,3.8
067630,HLB생명과학,건강관리,기타서비스,KOSDAQ,1179703,115719223,0.0,5.64,0.0
096530,씨젠,건강관리,제약,KOSDAQ,1059927,115719223,2.97,1.47,3.25
008930,한미사이언스,건강관리,기타금융,KOSPI,959634,115719223,68.5,4.26,0.46
141080,레고켐바이오,건강관리,기타서비스,KOSDAQ,920705,115719223,0.0,4.75,0.0
237690,에스티팜,건강관리,제약,KOSDAQ,843348,115719223,538.98,5.56,0.52
006280,녹십자,건강관리,의약품,KOSPI,838801,115719223,14.77,1.43,1.25
145020,휴젤,건강관리,제약,KOSDAQ,820846,115719223,25.46,1.89,0.0
019170,신풍제약,건강관리,의약품,KOSPI,759619,115719223,0.0,3.92,0.0
069620,대웅제약,건강관리,의약품,KOSPI,746291,115719223,75.64,3.27,0.35
011000,진원생명과학,건강관리,의약품,KOSPI,745249,115719223,0.0,4.01,0.0
298380,에이비엘바이오,건강관리,제약,KOSDAQ,732408,115719223,0.0,19.04,0.0
085660,차바이오텍,건강관리,제약,KOSDAQ,688724,115719223,0.0,2.1,0.0
185750,종근당,건강관리,의약품,KOSPI,637428,115719223,23.35,1.76,1.18
323990,박셀바이오,건강관리,기타서비스,KOSDAQ,608905,115719223,0.0,30.21,0.0
182400,엔케이맥스,건강관리,제약,KOSDAQ,605808,115719223,0.0,6.2,0.0
064550,바이오니아,건강관리,제약,KOSDAQ,602928,115719223,27.21,3.71,0.0
095700,제넥신,건강관리,기타서비스,KOSDAQ,592692,115719223,0.0,1.41,0.0
009420,한올바이오파마,건강관리,의약품,KOSPI,582588,115719223,94.25,5.14,0.0
086900,메디톡스,건강관리,제약,KOSDAQ,578246,115719223,7.97,2.02,0.0
145720,덴티움,건강관리,의료정밀,KOSPI,530861,115719223,13.55,2.58,0.29
084990,헬릭스미스,건강관리,기타서비스,KOSDAQ,526275,115719223,0.0,2.68,0.0
206650,유바이오로직스,건강관리,제약,KOSDAQ,493900,115719223,0.0,4.66,0.0
003090,대웅,건강관리,의약품,KOSPI,491881,115719223,12.39,1.34,0.43
205470,휴마시스,건강관리,제약,KOSDAQ,490513,115719223,3.56,2.67,1.27
256840,한국비엔씨,건강관리,제약,KOSDAQ,487135,115719223,0.0,11.13,0.0
039200,오스코텍,건강관리,제약,KOSDAQ,486718,115719223,0.0,20.68,0.0
003000,부광약품,건강관리,의약품,KOSPI,472214,115719223,0.0,2.25,1.13
000250,삼천당제약,건강관리,제약,KOSDAQ,453369,115719223,0.0,4.28,0.0
294090,이오플로우,건강관리,의료·정밀기기,KOSDAQ,451507,115719223,0.0,26.11,0.0
144510,지씨셀,건강관리,기타서비스,KOSDAQ,431539,115719223,20.43,1.67,0.0
086450,동국제약,건강관리,제약,KOSDAQ,417302,115719223,15.75,1.78,1.0
249420,일동제약,건강관리,의약품,KOSPI,408576,115719223,0.0,5.51,0.0
195940,HK이노엔,건강관리,제약,KOSDAQ,403145,115719223,40.5,1.0,0.8
005250,녹십자홀딩스,건강관리,서비스업,KOSPI,399128,115719223,15.1,0.82,2.17
053030,바이넥스,건강관리,제약,KOSDAQ,392376,115719223,23.13,2.43,0.0
099190,아이센스,건강관리,의료·정밀기기,KOSDAQ,392353,115719223,20.59,1.95,0.78
214370,케어젠,건강관리,제약,KOSDAQ,389434,115719223,48.41,5.84,1.84
307750,국전약품,건강관리,제약,KOSDAQ,377588,115719223,93.96,5.04,0.12
235980,메드팩토,건강관리,기타서비스,KOSDAQ,377540,115719223,0.0,13.83,0.0
092040,아미코젠,건강관리,음식료·담배,KOSDAQ,375853,115719223,117.97,2.38,0.0
085370,루트로닉,건강관리,의료·정밀기기,KOSDAQ,374379,115719223,17.06,3.97,1.03
290650,엘앤씨바이오,건강관리,제약,KOSDAQ,367314,115719223,40.81,6.75,0.2
214450,파마리서치,건강관리,제약,KOSDAQ,365951,115719223,13.95,2.15,0.91
047920,HLB제약,건강관리,기타서비스,KOSDAQ,361241,115719223,0.0,6.27,0.0
000640,동아쏘시오홀딩스,건강관리,기타금융,KOSPI,359983,115719223,10.75,0.68,1.43
199800,툴젠,건강관리,기타서비스,KOSDAQ,352535,115719223,0.0,5.7,0.0
268600,셀리버리,건강관리,기타서비스,KOSDAQ,349896,115719223,0.0,6.47,0.0
287410,제이시스메디칼,건강관리,의료·정밀기기,KOSDAQ,314217,115719223,34.77,10.24,0.0
115450,HLB테라퓨틱스,건강관리,유통,KOSDAQ,312146,115719223,0.0,2.99,0.0
099430,바이오플러스,건강관리,제약,KOSDAQ,311965,115719223,39.02,5.72,0.0
048530,인트론바이오,건강관리,제약,KOSDAQ,305666,115719223,38.37,3.68,0.0
200130,콜마비앤에이치,건강관리,제약,KOSDAQ,303427,115719223,10.59,1.92,1.54
003520,영진약품,건강관리,의약품,KOSPI,291019,115719223,0.0,5.79,0.0
003850,보령,건강관리,의약품,KOSPI,288498,115719223,14.51,1.39,1.0
328130,루닛,건강관리,소프트웨어,KOSDAQ,287982,115719223,0.0,200.53,0.0
078160,메디포스트,건강관리,제약,KOSDAQ,284298,115719223,0.0,1.92,0.0
058820,CMG제약,건강관리,제약,KOSDAQ,279562,115719223,118.26,2.05,0.0
007570,일양약품,건강관리,의약품,KOSPI,278527,115719223,26.77,1.76,0.95
100120,뷰웍스,건강관리,의료·정밀기기,KOSDAQ,272351,115719223,10.88,1.9,1.93
217330,싸이토젠,건강관리,기타서비스,KOSDAQ,269496,115719223,0.0,15.09,0.0
041960,코미팜,건강관리,제약,KOSDAQ,268040,115719223,0.0,6.69,0.0
001060,JW중외제약,건강관리,의약품,KOSPI,264540,115719223,0.0,2.46,1.53
314130,지놈앤컴퍼니,건강관리,제약,KOSDAQ,263146,115719223,0.0,3.37,0.0
170900,동아에스티,건강관리,의약품,KOSPI,262991,115719223,36.6,0.72,1.8
183490,엔지켐생명과학,건강관리,제약,KOSDAQ,254697,115719223,0.0,2.9,0.0
005500,삼진제약,건강관리,의약품,KOSPI,245245,115719223,10.77,1.31,3.22
039840,디오,건강관리,의료·정밀기기,KOSDAQ,243626,115719223,13.46,2.06,0.0
293780,압타바이오,건강관리,기타서비스,KOSDAQ,242612,115719223,0.0,6.12,0.0
174900,앱클론,건강관리,제약,KOSDAQ,242025,115719223,0.0,15.59,0.0
119610,인터로조,건강관리,의료·정밀기기,KOSDAQ,233139,115719223,17.94,2.0,1.61
243070,휴온스,건강관리,제약,KOSDAQ,227790,115719223,13.34,1.54,1.73
043150,바텍,건강관리,의료·정밀기기,KOSDAQ,226513,115719223,9.61,1.8,0.3
310210,보로노이,건강관리,제약,KOSDAQ,218951,115719223,0.0,62.07,0.0
246710,티앤알바이오팹,건강관리,제약,KOSDAQ,216787,115719223,0.0,8.36,0.0
083790,크리스탈지노믹스,건강관리,기타서비스,KOSDAQ,214089,115719223,0.0,1.17,0.0
033270,유나이티드제약,건강관리,의약품,KOSPI,211849,115719223,12.51,1.19,1.53
038290,마크로젠,건강관리,기타서비스,KOSDAQ,210822,115719223,203.07,1.14,1.3
041830,인바디,건강관리,의료·정밀기기,KOSDAQ,210552,115719223,8.53,1.58,0.9
226950,올릭스,건강관리,기타서비스,KOSDAQ,206596,115719223,0.0,16.16,0.0
001360,삼성제약,건강관리,의약품,KOSPI,205335,115719223,0.0,1.88,0.0
003220,대원제약,건강관리,의약품,KOSPI,204908,115719223,48.18,1.53,1.26
009290,광동제약,건강관리,의약품,KOSPI,198402,115719223,11.35,0.55,1.51
016580,환인제약,건강관리,의약품,KOSPI,193450,115719223,9.77,0.82,1.76
263050,유틸렉스,건강관리,제약,KOSDAQ,187901,115719223,0.0,3.38,0.0
216080,제테마,건강관리,제약,KOSDAQ,185054,115719223,25.57,5.13,0.0
278650,노터스,건강관리,기타서비스,KOSDAQ,182734,115719223,40.14,6.28,3.46
084650,랩지노믹스,건강관리,기타서비스,KOSDAQ,181974,115719223,2.58,1.36,4.65
138610,나이벡,건강관리,제약,KOSDAQ,181356,115719223,0.0,8.46,0.0
206640,바디텍메드,건강관리,제약,KOSDAQ,176736,115719223,5.55,1.61,1.86
065660,안트로젠,건강관리,유통,KOSDAQ,171564,115719223,0.0,1.65,0.0
008490,서흥,건강관리,화학,KOSPI,171379,115719223,7.13,0.99,1.45
087010,펩트론,건강관리,제약,KOSDAQ,170912,115719223,0.0,3.08,0.0
228670,레이,건강관리,의료·정밀기기,KOSDAQ,170596,115719223,0.0,2.92,0.0
048870,시너지이노베이션,건강관리,의료·정밀기기,KOSDAQ,168898,115719223,50.0,2.62,0.0
000020,동화약품,건강관리,의약품,KOSPI,168673,115719223,15.05,0.78,1.85
220100,퓨쳐켐,건강관리,제약,KOSDAQ,168576,115719223,0.0,4.19,0.0
185490,아이진,건강관리,기타서비스,KOSDAQ,168562,115719223,0.0,2.1,0.0
228760,지노믹트리,건강관리,제약,KOSDAQ,167144,115719223,0.0,2.05,0.0
175250,아이큐어,건강관리,제약,KOSDAQ,163775,115719223,0.0,2.16,0.0
001630,종근당홀딩스,건강관리,의약품,KOSPI,159344,115719223,18.34,0.54,2.38
142760,비엘,건강관리,기타서비스,KOSDAQ,157935,115719223,0.0,4.2,0.0
060590,씨티씨바이오,건강관리,제약,KOSDAQ,157215,115719223,0.0,2.13,0.0
086890,이수앱지스,건강관리,제약,KOSDAQ,156871,115719223,298.08,3.57,0.0
203400,에이비온,건강관리,기타서비스,KOSDAQ,147704,115719223,0.0,6.83,0.0
397030,에이프릴바이오,건강관리,기타서비스,KOSDAQ,145692,115719223,0.0,3.48,0.0
253840,수젠텍,건강관리,의료·정밀기기,KOSDAQ,144964,115719223,4.8,1.82,0.0
365270,큐라클,건강관리,기타서비스,KOSDAQ,143864,115719223,0.0,3.99,0.0
074430,아미노로직스,건강관리,유통,KOSDAQ,142016,115719223,37.87,3.42,0.0
299660,셀리드,건강관리,기타서비스,KOSDAQ,140601,115719223,0.0,5.11,0.0
102460,이연제약,건강관리,의약품,KOSPI,139831,115719223,74.92,1.7,1.09
348150,고바이오랩,건강관리,기타서비스,KOSDAQ,138362,115719223,0.0,2.95,0.0
067290,JW신약,건강관리,제약,KOSDAQ,135110,115719223,223.42,3.52,0.0
002210,동성제약,건강관리,의약품,KOSPI,134655,115719223,0.0,3.67,0.0
032620,유비케어,건강관리,소프트웨어,KOSDAQ,131067,115719223,21.3,2.4,0.72
003060,에이프로젠제약,건강관리,의약품,KOSPI,129784,115719223,30.15,0.47,0.0
002390,한독,건강관리,의약품,KOSPI,129446,115719223,71.55,0.61,2.05
334970,프레스티지바이오로직스,건강관리,제약,KOSDAQ,127954,115719223,0.0,2.3,0.0
156100,엘앤케이바이오,건강관리,의료·정밀기기,KOSDAQ,127045,115719223,0.0,6.4,0.0
179290,엠아이텍,건강관리,의료·정밀기기,KOSDAQ,126250,115719223,30.74,5.79,0.66
284620,카이노스메드,건강관리,기타서비스,KOSDAQ,126173,115719223,0.0,11.95,0.0
200670,휴메딕스,건강관리,제약,KOSDAQ,124984,115719223,24.53,1.77,1.69
108860,셀바스AI,건강관리,소프트웨어,KOSDAQ,123293,115719223,37.79,3.47,0.0
000230,일동홀딩스,건강관리,의약품,KOSPI,122761,115719223,0.0,6.09,0.35
166480,코아스템,건강관리,제약,KOSDAQ,122523,115719223,0.0,4.5,0.0
308080,바이젠셀,건강관리,제약,KOSDAQ,121601,115719223,0.0,1.64,0.0
245620,EDGC,건강관리,기타서비스,KOSDAQ,120266,115719223,0.0,3.29,0.0
194700,노바렉스,건강관리,음식료·담배,KOSDAQ,119759,115719223,8.61,1.63,2.02
054950,제이브이엠,건강관리,기계·장비,KOSDAQ,117272,115719223,24.97,1.56,1.03
